ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94122,5,2017,Gas- Residential,N,18589,530664,29
94122,6,2017,Gas- Residential,N,18595,424586,23
94123,4,2017,Gas- Residential,N,11895,464156,39
94123,5,2017,Gas- Residential,N,11891,431621,36
94123,6,2017,Gas- Residential,N,11883,355241,30
94124,4,2017,Gas- Residential,N,7962,280856,35
94124,5,2017,Gas- Residential,N,7953,258938,33
94124,6,2017,Gas- Residential,N,7959,221617,28
94127,4,2017,Gas- Residential,N,6701,299233,45
94127,5,2017,Gas- Residential,N,6705,282752,42
94127,6,2017,Gas- Residential,N,6706,210376,31
94129,4,2017,Gas- Residential,N,651,56736,87
94129,5,2017,Gas- Residential,N,654,53355,82
94129,6,2017,Gas- Residential,N,656,40182,61
94131,4,2017,Gas- Residential,N,10127,360392,36
94131,5,2017,Gas- Residential,N,10127,327961,32
94131,6,2017,Gas- Residential,N,10126,259754,26
94132,4,2017,Gas- Residential,N,5995,317036,53
94132,5,2017,Gas- Residential,N,6003,303280,51
94132,6,2017,Gas- Residential,N,5962,243546,41
94133,4,2017,Gas- Residential,N,7643,257248,34
94133,5,2017,Gas- Residential,N,7642,247098,32
94133,6,2017,Gas- Residential,N,7636,204675,27
94134,4,2017,Gas- Residential,N,8774,293704,33
94134,5,2017,Gas- Residential,N,8774,275340,31
94134,6,2017,Gas- Residential,N,8779,235826,27
94158,4,2017,Gas- Residential,Y,0,0,NA
94158,5,2017,Gas- Residential,Y,0,0,NA
94158,6,2017,Gas- Residential,Y,0,0,NA
94303,4,2017,Gas- Residential,N,5727,211295,37
94303,5,2017,Gas- Residential,N,5725,173068,30
94303,6,2017,Gas- Residential,N,5722,147698,26
94305,4,2017,Gas- Residential,Y,855,92182,108
94305,5,2017,Gas- Residential,Y,856,63490,74
94305,6,2017,Gas- Residential,Y,856,43732,51
94306,4,2017,Gas- Residential,Y,0,0,NA
94306,5,2017,Gas- Residential,Y,0,0,NA
94306,6,2017,Gas- Residential,Y,0,0,NA
94401,4,2017,Gas- Residential,N,8752,285251,33
94401,5,2017,Gas- Residential,N,8766,242629,28
94401,6,2017,Gas- Residential,N,8768,203859,23
94402,4,2017,Gas- Residential,N,8600,368126,43
94402,5,2017,Gas- Residential,N,8600,273013,32
94402,6,2017,Gas- Residential,N,8601,195708,23
94403,4,2017,Gas- Residential,N,13116,454744,35
94403,5,2017,Gas- Residential,N,13146,358907,27
94403,6,2017,Gas- Residential,N,13137,286699,22
94404,4,2017,Gas- Residential,N,9657,336706,35
94404,5,2017,Gas- Residential,N,9659,268122,28
94404,6,2017,Gas- Residential,N,9643,211251,22
94501,4,2017,Gas- Residential,N,19494,632116,32
94501,5,2017,Gas- Residential,N,19480,502669,26
94501,6,2017,Gas- Residential,N,19464,415854,21
94502,4,2017,Gas- Residential,N,5042,140016,28
94502,5,2017,Gas- Residential,N,5036,106244,21
94502,6,2017,Gas- Residential,N,5031,81795,16
94503,4,2017,Gas- Residential,N,5256,172491,33
94503,5,2017,Gas- Residential,N,5287,124350,24
94503,6,2017,Gas- Residential,N,5298,99076,19
94505,4,2017,Gas- Residential,N,5199,143791,28
94505,5,2017,Gas- Residential,N,5203,93870,18
94505,6,2017,Gas- Residential,N,5208,74531,14
94506,4,2017,Gas- Residential,N,8129,402000,49
94506,5,2017,Gas- Residential,N,8135,260553,32
94506,6,2017,Gas- Residential,N,8131,201027,25
94507,4,2017,Gas- Residential,N,5331,346638,65
94507,5,2017,Gas- Residential,N,5331,224211,42
94507,6,2017,Gas- Residential,N,5325,175957,33
94508,4,2017,Gas- Residential,N,755,46852,62
94508,5,2017,Gas- Residential,N,752,27058,36
94508,6,2017,Gas- Residential,N,749,18540,25
94509,4,2017,Gas- Residential,N,20827,568580,27
94509,5,2017,Gas- Residential,N,20820,368918,18
94509,6,2017,Gas- Residential,N,20790,281439,14
94510,4,2017,Gas- Residential,N,10228,296461,29
94510,5,2017,Gas- Residential,N,10234,202211,20
94510,6,2017,Gas- Residential,N,10222,156426,15
94512,4,2017,Gas- Residential,Y,0,0,NA
94512,5,2017,Gas- Residential,Y,0,0,NA
94512,6,2017,Gas- Residential,Y,0,0,NA
94513,4,2017,Gas- Residential,N,19267,509933,26
94513,5,2017,Gas- Residential,N,19300,349345,18
94513,6,2017,Gas- Residential,N,19323,279258,14
94514,4,2017,Gas- Residential,N,674,16001,24
94514,5,2017,Gas- Residential,N,674,11313,17
94514,6,2017,Gas- Residential,N,674,8921,13
94515,4,2017,Gas- Residential,N,1636,66676,41
94515,5,2017,Gas- Residential,N,1639,42264,26
94515,6,2017,Gas- Residential,N,1637,30766,19
94517,4,2017,Gas- Residential,N,4030,158831,39
94517,5,2017,Gas- Residential,N,4029,87932,22
94517,6,2017,Gas- Residential,N,4024,63504,16
94518,4,2017,Gas- Residential,N,9242,273883,30
94518,5,2017,Gas- Residential,N,9231,172575,19
94518,6,2017,Gas- Residential,N,9224,135010,15
94519,4,2017,Gas- Residential,N,6571,186750,28
94519,5,2017,Gas- Residential,N,6567,117742,18
94519,6,2017,Gas- Residential,N,6571,104701,16
94520,4,2017,Gas- Residential,N,10691,287846,27
94520,5,2017,Gas- Residential,N,10690,215024,20
94520,6,2017,Gas- Residential,N,10687,169208,16
94521,4,2017,Gas- Residential,N,15192,449404,30
94521,5,2017,Gas- Residential,N,15197,277816,18
94521,6,2017,Gas- Residential,N,15180,207967,14
94523,4,2017,Gas- Residential,N,11714,365100,31
94523,5,2017,Gas- Residential,N,11708,231864,20
94523,6,2017,Gas- Residential,N,11705,177956,15
94525,4,2017,Gas- Residential,Y,1523,47153,31
94525,5,2017,Gas- Residential,Y,1521,32963,22
94525,6,2017,Gas- Residential,Y,1517,24877,16
94526,4,2017,Gas- Residential,N,11828,514785,44
94526,5,2017,Gas- Residential,N,11818,317433,27
94526,6,2017,Gas- Residential,N,11809,236869,20
94528,4,2017,Gas- Residential,N,368,32897,89
94528,5,2017,Gas- Residential,N,368,22124,60
94528,6,2017,Gas- Residential,N,369,17362,47
94530,4,2017,Gas- Residential,N,9665,313052,32
94530,5,2017,Gas- Residential,N,9673,243183,25
94530,6,2017,Gas- Residential,N,9671,192086,20
94531,4,2017,Gas- Residential,N,12755,336972,26
94531,5,2017,Gas- Residential,N,12773,237443,19
94531,6,2017,Gas- Residential,N,12733,185899,15
94533,4,2017,Gas- Residential,Y,22881,679462,30
94533,5,2017,Gas- Residential,Y,22863,473067,21
94533,6,2017,Gas- Residential,Y,22850,369840,16
94534,4,2017,Gas- Residential,N,12512,380494,30
94534,5,2017,Gas- Residential,N,12537,251081,20
94534,6,2017,Gas- Residential,N,12553,193278,15
94535,4,2017,Gas- Residential,Y,0,0,NA
94535,5,2017,Gas- Residential,Y,0,0,NA
94535,6,2017,Gas- Residential,Y,0,0,NA
94536,4,2017,Gas- Residential,N,21155,641393,30
94536,5,2017,Gas- Residential,N,21134,493963,23
94536,6,2017,Gas- Residential,N,21097,408328,19
94538,4,2017,Gas- Residential,N,15408,474032,31
94538,5,2017,Gas- Residential,N,15414,380133,25
94538,6,2017,Gas- Residential,N,15393,308511,20
94539,4,2017,Gas- Residential,N,15477,479817,31
94539,5,2017,Gas- Residential,N,15484,336368,22
94539,6,2017,Gas- Residential,N,15474,256479,17
94541,4,2017,Gas- Residential,N,19057,569862,30
94541,5,2017,Gas- Residential,N,19062,458314,24
94541,6,2017,Gas- Residential,N,19048,378995,20
94542,4,2017,Gas- Residential,N,4032,170952,42
94542,5,2017,Gas- Residential,N,4038,118879,29
94542,6,2017,Gas- Residential,N,4043,86564,21
94544,4,2017,Gas- Residential,N,19535,600148,31
94544,5,2017,Gas- Residential,N,19553,499807,26
94544,6,2017,Gas- Residential,N,19532,422771,22
94545,4,2017,Gas- Residential,N,8798,251707,29
94545,5,2017,Gas- Residential,N,8804,206527,23
94545,6,2017,Gas- Residential,N,8815,173848,20
94546,4,2017,Gas- Residential,N,15319,495570,32
94546,5,2017,Gas- Residential,N,15302,356368,23
94546,6,2017,Gas- Residential,N,15274,279660,18
94547,4,2017,Gas- Residential,N,8108,239885,30
94547,5,2017,Gas- Residential,N,8103,168197,21
94547,6,2017,Gas- Residential,N,8106,132224,16
94548,4,2017,Gas- Residential,Y,0,0,NA
94548,5,2017,Gas- Residential,Y,0,0,NA
94548,6,2017,Gas- Residential,Y,0,0,NA
94549,4,2017,Gas- Residential,N,9808,505097,51
94549,5,2017,Gas- Residential,N,9809,313037,32
94549,6,2017,Gas- Residential,N,9800,234865,24
94550,4,2017,Gas- Residential,N,16632,537873,32
94550,5,2017,Gas- Residential,N,16651,352517,21
94550,6,2017,Gas- Residential,N,16642,267463,16
94551,4,2017,Gas- Residential,N,12497,340864,27
94551,5,2017,Gas- Residential,N,12515,228920,18
94551,6,2017,Gas- Residential,N,12511,178219,14
94552,4,2017,Gas- Residential,N,4608,155862,34
94552,5,2017,Gas- Residential,N,4608,103773,23
94552,6,2017,Gas- Residential,N,4604,76437,17
94553,4,2017,Gas- Residential,N,17482,499619,29
94553,5,2017,Gas- Residential,N,17490,317802,18
94553,6,2017,Gas- Residential,N,17479,243267,14
94555,4,2017,Gas- Residential,N,11276,292390,26
94555,5,2017,Gas- Residential,N,11296,231123,20
94555,6,2017,Gas- Residential,N,11295,189595,17
94556,4,2017,Gas- Residential,N,5489,274448,50
94556,5,2017,Gas- Residential,N,5485,170036,31
94556,6,2017,Gas- Residential,N,5465,118117,22
94558,4,2017,Gas- Residential,N,20248,736151,36
94558,5,2017,Gas- Residential,N,20271,482180,24
94558,6,2017,Gas- Residential,N,20274,374749,18
94559,4,2017,Gas- Residential,N,9734,291092,30
94559,5,2017,Gas- Residential,N,9746,197530,20
94559,6,2017,Gas- Residential,N,9743,154866,16
94560,4,2017,Gas- Residential,N,12795,349823,27
94560,5,2017,Gas- Residential,N,12833,269562,21
94560,6,2017,Gas- Residential,N,12882,224427,17
94561,4,2017,Gas- Residential,Y,11629,298098,26
94561,5,2017,Gas- Residential,Y,11641,210755,18
94561,6,2017,Gas- Residential,Y,11678,166103,14
94563,4,2017,Gas- Residential,N,6559,406894,62
94563,5,2017,Gas- Residential,N,6557,242571,37
94563,6,2017,Gas- Residential,N,6557,170652,26
94564,4,2017,Gas- Residential,N,6421,205752,32
94564,5,2017,Gas- Residential,N,6414,141483,22
94564,6,2017,Gas- Residential,N,6409,109968,17
94565,4,2017,Gas- Residential,N,26988,739493,27
94565,5,2017,Gas- Residential,N,26985,519688,19
94565,6,2017,Gas- Residential,N,27010,401849,15
94566,4,2017,Gas- Residential,N,13874,499744,36
94566,5,2017,Gas- Residential,N,13884,331028,24
94566,6,2017,Gas- Residential,N,13876,253395,18
94568,4,2017,Gas- Residential,N,18791,560557,30
94568,5,2017,Gas- Residential,N,18839,404370,21
94568,6,2017,Gas- Residential,N,18860,321895,17
94569,4,2017,Gas- Residential,Y,0,0,NA
94569,5,2017,Gas- Residential,Y,0,0,NA
94569,6,2017,Gas- Residential,Y,0,0,NA
94571,4,2017,Gas- Residential,Y,4443,115615,26
94571,5,2017,Gas- Residential,Y,4458,65580,15
94571,6,2017,Gas- Residential,Y,4468,50076,11
94572,4,2017,Gas- Residential,N,2915,89104,31
94572,5,2017,Gas- Residential,N,2908,65936,23
94572,6,2017,Gas- Residential,N,2901,51874,18
94574,4,2017,Gas- Residential,N,2942,126806,43
94574,5,2017,Gas- Residential,N,2943,77501,26
94574,6,2017,Gas- Residential,N,2940,57245,19
94576,4,2017,Gas- Residential,N,165,8536,52
94576,5,2017,Gas- Residential,N,165,5194,31
94576,6,2017,Gas- Residential,N,166,3965,24
94577,4,2017,Gas- Residential,N,14361,441615,31
94577,5,2017,Gas- Residential,N,14359,345357,24
94577,6,2017,Gas- Residential,N,14333,282137,20
94578,4,2017,Gas- Residential,N,10624,354165,33
94578,5,2017,Gas- Residential,N,10623,278677,26
94578,6,2017,Gas- Residential,N,10611,231465,22
94579,4,2017,Gas- Residential,N,6069,191690,32
94579,5,2017,Gas- Residential,N,6066,147819,24
94579,6,2017,Gas- Residential,N,6067,121569,20
94580,4,2017,Gas- Residential,N,8334,251226,30
94580,5,2017,Gas- Residential,N,8328,197887,24
94580,6,2017,Gas- Residential,N,8321,162306,20
94582,4,2017,Gas- Residential,N,13614,421147,31
94582,5,2017,Gas- Residential,N,13644,291034,21
94582,6,2017,Gas- Residential,N,13652,224148,16
94583,4,2017,Gas- Residential,N,13000,444487,34
94583,5,2017,Gas- Residential,N,12993,301361,23
94583,6,2017,Gas- Residential,N,12990,233043,18
94585,4,2017,Gas- Residential,N,8916,249089,28
94585,5,2017,Gas- Residential,N,8936,174337,20
94585,6,2017,Gas- Residential,N,8935,135411,15
94586,4,2017,Gas- Residential,N,256,11181,44
94586,5,2017,Gas- Residential,N,256,6784,26
94586,6,2017,Gas- Residential,N,256,4735,18
94587,4,2017,Gas- Residential,N,18218,558980,31
94587,5,2017,Gas- Residential,N,18224,441146,24
94587,6,2017,Gas- Residential,N,18231,364994,20
94588,4,2017,Gas- Residential,N,9971,335377,34
94588,5,2017,Gas- Residential,N,9971,226898,23
94588,6,2017,Gas- Residential,N,9970,174309,17
94589,4,2017,Gas- Residential,N,8700,289225,33
94589,5,2017,Gas- Residential,N,8710,205329,24
94589,6,2017,Gas- Residential,N,8713,163303,19
94590,4,2017,Gas- Residential,N,13112,385902,29
94590,5,2017,Gas- Residential,N,13099,289863,22
94590,6,2017,Gas- Residential,N,13070,230486,18
94591,4,2017,Gas- Residential,N,18133,547392,30
94591,5,2017,Gas- Residential,N,18120,372170,21
94591,6,2017,Gas- Residential,N,18107,290348,16
94595,4,2017,Gas- Residential,N,6910,212823,31
94595,5,2017,Gas- Residential,N,6912,138875,20
94595,6,2017,Gas- Residential,N,6898,98771,14
94596,4,2017,Gas- Residential,N,6436,276664,43
94596,5,2017,Gas- Residential,N,6442,185572,29
94596,6,2017,Gas- Residential,N,6432,148035,23
94597,4,2017,Gas- Residential,N,8258,238828,29
94597,5,2017,Gas- Residential,N,8263,160780,19
94597,6,2017,Gas- Residential,N,8237,126378,15
94598,4,2017,Gas- Residential,N,9489,371449,39
94598,5,2017,Gas- Residential,N,9475,220405,23
94598,6,2017,Gas- Residential,N,9479,163863,17
94599,4,2017,Gas- Residential,N,944,26122,28
94599,5,2017,Gas- Residential,N,935,15730,17
94599,6,2017,Gas- Residential,N,937,12076,13
94601,4,2017,Gas- Residential,N,13264,398062,30
94601,5,2017,Gas- Residential,N,13257,341864,26
94601,6,2017,Gas- Residential,N,13251,288007,22
94602,4,2017,Gas- Residential,N,10961,351268,32
94602,5,2017,Gas- Residential,N,10964,257043,23
94602,6,2017,Gas- Residential,N,10967,200813,18
94603,4,2017,Gas- Residential,N,9332,286385,31
94603,5,2017,Gas- Residential,N,9333,240578,26
94603,6,2017,Gas- Residential,N,9325,202321,22
94605,4,2017,Gas- Residential,N,15016,519706,35
94605,5,2017,Gas- Residential,N,15005,382904,26
94605,6,2017,Gas- Residential,N,14990,296766,20
94606,4,2017,Gas- Residential,N,11802,335377,28
94606,5,2017,Gas- Residential,N,11802,293058,25
94606,6,2017,Gas- Residential,N,11784,248098,21
94607,4,2017,Gas- Residential,N,5855,199250,34
94607,5,2017,Gas- Residential,N,5858,174644,30
94607,6,2017,Gas- Residential,N,5861,151554,26
94608,4,2017,Gas- Residential,N,8831,248768,28
94608,5,2017,Gas- Residential,N,8819,208207,24
94608,6,2017,Gas- Residential,N,8822,173889,20
94609,4,2017,Gas- Residential,N,8421,233883,28
94609,5,2017,Gas- Residential,N,8416,190167,23
94609,6,2017,Gas- Residential,N,8416,155642,18
94610,4,2017,Gas- Residential,N,10180,356168,35
94610,5,2017,Gas- Residential,N,10176,273345,27
94610,6,2017,Gas- Residential,N,10157,219561,22
94611,4,2017,Gas- Residential,N,13796,630970,46
94611,5,2017,Gas- Residential,N,13798,453376,33
94611,6,2017,Gas- Residential,N,13798,324820,24
94612,4,2017,Gas- Residential,N,2466,103564,42
94612,5,2017,Gas- Residential,N,2471,94250,38
94612,6,2017,Gas- Residential,N,2463,77724,32
94613,4,2017,Gas- Residential,Y,0,0,NA
94613,5,2017,Gas- Residential,Y,0,0,NA
94613,6,2017,Gas- Residential,Y,0,0,NA
94618,4,2017,Gas- Residential,N,6968,246024,35
94618,5,2017,Gas- Residential,N,6957,177449,26
94618,6,2017,Gas- Residential,N,6947,131186,19
94619,4,2017,Gas- Residential,Y,8883,299734,34
94619,5,2017,Gas- Residential,Y,8875,219201,25
94619,6,2017,Gas- Residential,Y,8871,170653,19
94621,4,2017,Gas- Residential,N,7959,252471,32
94621,5,2017,Gas- Residential,N,7952,221705,28
94621,6,2017,Gas- Residential,N,7956,185383,23
94702,4,2017,Gas- Residential,N,6674,192405,29
94702,5,2017,Gas- Residential,N,6665,153696,23
94702,6,2017,Gas- Residential,N,6649,122398,18
94703,4,2017,Gas- Residential,N,7946,222544,28
94703,5,2017,Gas- Residential,N,7927,179654,23
94703,6,2017,Gas- Residential,N,7915,142774,18
94704,4,2017,Gas- Residential,Y,5232,166440,32
94704,5,2017,Gas- Residential,Y,5003,132023,26
94704,6,2017,Gas- Residential,Y,4884,100228,21
94705,4,2017,Gas- Residential,N,5149,213506,41
94705,5,2017,Gas- Residential,N,5135,159930,31
94705,6,2017,Gas- Residential,N,5114,115325,23
94706,4,2017,Gas- Residential,N,5977,173821,29
94706,5,2017,Gas- Residential,N,5987,139964,23
94706,6,2017,Gas- Residential,N,5974,110723,19
94707,4,2017,Gas- Residential,N,4940,215232,44
94707,5,2017,Gas- Residential,N,4934,165879,34
94707,6,2017,Gas- Residential,N,4932,109409,22
94708,4,2017,Gas- Residential,N,4539,229426,51
94708,5,2017,Gas- Residential,N,4538,167466,37
94708,6,2017,Gas- Residential,N,4532,114159,25
94709,4,2017,Gas- Residential,N,4054,136003,34
94709,5,2017,Gas- Residential,N,3994,109626,27
94709,6,2017,Gas- Residential,N,3981,83204,21
94710,4,2017,Gas- Residential,N,2645,70635,27
94710,5,2017,Gas- Residential,N,2640,60143,23
94710,6,2017,Gas- Residential,N,2631,49042,19
94720,4,2017,Gas- Residential,Y,0,0,NA
94720,5,2017,Gas- Residential,Y,0,0,NA
94720,6,2017,Gas- Residential,Y,0,0,NA
94801,4,2017,Gas- Residential,N,8781,260967,30
94801,5,2017,Gas- Residential,N,8789,229394,26
94801,6,2017,Gas- Residential,N,8807,197388,22
94803,4,2017,Gas- Residential,N,8974,297907,33
94803,5,2017,Gas- Residential,N,8980,211196,24
94803,6,2017,Gas- Residential,N,8977,164947,18
94804,4,2017,Gas- Residential,N,13559,411059,30
94804,5,2017,Gas- Residential,N,13555,351087,26
94804,6,2017,Gas- Residential,N,13548,295177,22
94805,4,2017,Gas- Residential,N,4911,155444,32
94805,5,2017,Gas- Residential,N,4918,127148,26
94805,6,2017,Gas- Residential,N,4917,100816,21
94806,4,2017,Gas- Residential,N,18363,531585,29
94806,5,2017,Gas- Residential,N,18355,452512,25
94806,6,2017,Gas- Residential,N,18342,376994,21
94901,4,2017,Gas- Residential,N,12247,507969,41
94901,5,2017,Gas- Residential,N,12235,355634,29
94901,6,2017,Gas- Residential,N,12239,284535,23
94903,4,2017,Gas- Residential,N,9941,433763,44
94903,5,2017,Gas- Residential,N,9942,264332,27
94903,6,2017,Gas- Residential,N,9918,195308,20
94904,4,2017,Gas- Residential,N,3061,157853,52
94904,5,2017,Gas- Residential,N,3079,110279,36
94904,6,2017,Gas- Residential,N,3083,82350,27
94920,4,2017,Gas- Residential,N,4903,286820,58
94920,5,2017,Gas- Residential,N,4903,206149,42
94920,6,2017,Gas- Residential,N,4903,150980,31
94925,4,2017,Gas- Residential,N,3628,136714,38
94925,5,2017,Gas- Residential,N,3618,93420,26
94925,6,2017,Gas- Residential,N,3610,67074,19
94928,4,2017,Gas- Residential,N,12746,428503,34
94928,5,2017,Gas- Residential,N,12747,291335,23
94928,6,2017,Gas- Residential,N,12714,216761,17
94930,4,2017,Gas- Residential,N,263,11962,45
94930,5,2017,Gas- Residential,N,263,7634,29
94930,6,2017,Gas- Residential,N,267,5613,21
94931,4,2017,Gas- Residential,N,3077,101058,33
94931,5,2017,Gas- Residential,N,3074,68977,22
94931,6,2017,Gas- Residential,N,3071,51059,17
94939,4,2017,Gas- Residential,Y,3684,148980,40
94939,5,2017,Gas- Residential,Y,3691,104213,28
94939,6,2017,Gas- Residential,Y,3694,77604,21
94941,4,2017,Gas- Residential,N,10867,511905,47
94941,5,2017,Gas- Residential,N,10860,371281,34
94941,6,2017,Gas- Residential,N,10850,267432,25
94945,4,2017,Gas- Residential,N,6247,242292,39
94945,5,2017,Gas- Residential,N,6248,154823,25
94945,6,2017,Gas- Residential,N,6242,117119,19
94947,4,2017,Gas- Residential,N,8326,327276,39
94947,5,2017,Gas- Residential,N,8339,212856,26
94947,6,2017,Gas- Residential,N,8342,160822,19
94949,4,2017,Gas- Residential,N,5769,215153,37
94949,5,2017,Gas- Residential,N,5765,142591,25
94949,6,2017,Gas- Residential,N,5764,104909,18
94951,4,2017,Gas- Residential,N,1189,53669,45
94951,5,2017,Gas- Residential,N,1188,36099,30
94951,6,2017,Gas- Residential,N,1188,25358,21
94952,4,2017,Gas- Residential,N,10760,417775,39
94952,5,2017,Gas- Residential,N,10763,283874,26
94952,6,2017,Gas- Residential,N,10746,204613,19
94954,4,2017,Gas- Residential,N,12484,429725,34
94954,5,2017,Gas- Residential,N,12489,281988,23
94954,6,2017,Gas- Residential,N,12475,207848,17
94957,4,2017,Gas- Residential,N,755,63923,85
94957,5,2017,Gas- Residential,N,753,46369,62
94957,6,2017,Gas- Residential,N,754,32018,42
94960,4,2017,Gas- Residential,N,5341,250783,47
94960,5,2017,Gas- Residential,N,5339,160272,30
94960,6,2017,Gas- Residential,N,5345,117627,22
94964,4,2017,Gas- Residential,Y,0,0,NA
94964,5,2017,Gas- Residential,Y,0,0,NA
94964,6,2017,Gas- Residential,Y,0,0,NA
94965,4,2017,Gas- Residential,N,3986,155380,39
94965,5,2017,Gas- Residential,N,3980,121124,30
94965,6,2017,Gas- Residential,N,3972,96185,24
95002,4,2017,Gas- Residential,N,412,12928,31
95002,5,2017,Gas- Residential,N,412,10687,26
95002,6,2017,Gas- Residential,N,412,9026,22
95003,4,2017,Gas- Residential,N,8712,296896,34
95003,5,2017,Gas- Residential,N,8707,242108,28
95003,6,2017,Gas- Residential,N,8709,179116,21
95004,4,2017,Gas- Residential,N,440,16588,38
95004,5,2017,Gas- Residential,N,439,14020,32
95004,6,2017,Gas- Residential,N,439,10610,24
95005,4,2017,Gas- Residential,N,1516,68226,45
95005,5,2017,Gas- Residential,N,1517,46294,31
95005,6,2017,Gas- Residential,N,1518,32314,21
95006,4,2017,Gas- Residential,N,606,26731,44
95006,5,2017,Gas- Residential,N,609,18465,30
95006,6,2017,Gas- Residential,N,608,12649,21
95007,4,2017,Gas- Residential,N,226,12251,54
95007,5,2017,Gas- Residential,N,226,8535,38
95007,6,2017,Gas- Residential,N,224,5891,26
95008,4,2017,Gas- Residential,N,14759,444213,30
95008,5,2017,Gas- Residential,N,14764,320125,22
95008,6,2017,Gas- Residential,N,14748,259036,18
95010,4,2017,Gas- Residential,N,3791,123355,33
95010,5,2017,Gas- Residential,N,3789,103793,27
95010,6,2017,Gas- Residential,N,3785,82802,22
95012,4,2017,Gas- Residential,N,2010,72901,36
95012,5,2017,Gas- Residential,N,1991,69562,35
95012,6,2017,Gas- Residential,N,1981,58911,30
95013,4,2017,Gas- Residential,Y,0,0,NA
95013,5,2017,Gas- Residential,Y,0,0,NA
95013,6,2017,Gas- Residential,Y,0,0,NA
